爬取时间,video_aid,标题,up_name,up_id,硬币数,弹幕数,点踩数,收藏数,点赞数,评论数,分享数,播放数
1676538011.7665076,479265921,关于离别这件事,185同学,109311521,4030,365,0,1217,11107,655,412,108689
1676538023.4909594,864364509,【戴建业】杜甫绝对是个爱妻狂！在我看来，他是个极好的谈恋爱的对象！,戴建业老师,532741557,2689,717,0,1057,9498,462,869,113435
1676538030.182278,949318272,挑战给店家出题：我要吃“海里最厉害的东西”，没想到上了个皇帝蟹！！！【不点单挑战7】,哇塞几张,485704862,58110,3977,0,6647,75068,972,1212,679760
1676538039.8923078,864254035,“他只是想混口饭吃”？别再洗白吸毒明星了！,三代鹿人,5870268,164547,10308,0,34995,237984,5908,8762,2168265
1676538051.6984239,949325634,只花了799！老房变智能！,智能家居张超人,27142655,5137,293,0,25234,16354,849,3891,424909
1676538059.4706473,479364339,DIY折叠桌,大武爱折腾,1314970733,9166,736,0,45449,227482,1975,6606,3187212
1676538069.2280476,651761440,长相和声音严重不符是什么体验｜《花海》cover,芹菜发儿本发呀,3493108199197126,5441,827,0,8504,24515,1090,2075,816882
1676538078.9701962,309353302,成年人的崩溃 往往只在一瞬间（句号）,国际宫and乡土莉,1446722183,1728,561,0,2507,74576,325,3778,940937
1676538085.7397282,609365489,制作史上最强回旋镖，成品厚实、回旋半径大，折法还十分简单；只要竖着扔出去就能实现100%回旋到你身边！,x小小欺负乖乖x,1841445500,10707,289,0,48992,24595,903,3434,757615
1676538094.4798455,224290392,美国火车事故放出大量毒物，会不会传到我国？,中气爱,547072854,7803,4629,0,5926,80609,5771,11059,1182306
1676538104.2375453,479269592,我发现我老公每周都会PC，帮我看看我处理这件事的做法对吗？,龙飞律师,527145352,3537,2880,0,8992,55364,4809,15099,690153
1676538116.0381668,351777179,如果养猫不用来玩，那将毫无意义,戒喵中心,432499697,5326,921,0,24025,196623,634,19124,1571919
1676538124.7763772,566812167,【花小烙】古人是如何对付老鼠的？,画渣花小烙,402576555,14139,2960,0,5333,96467,2280,1068,971804
1676538134.5997927,821833583,游戏到底是怎么凉的？,o星辉o,35733440,7506,4885,0,3080,20795,7108,2927,517670
1676538145.3721945,524300889,刘强东的前半生，算是普通人到达的极限了！,北海州牧s,11459766,2469,896,0,4465,14304,1539,1833,726292
1676538153.1133683,779315458,【鉴定热门】200公里外装了氯乙烯的火车脱轨了我要不要润呢？这香甜的生化空气能不能吸？,季不助,1271453507,2743,2052,0,5609,96675,2868,3818,796410
1676538162.9360874,309354007,牛奶箱不要扔，改造一下放在家里，实用又省钱，全家人都夸好,妙招姐,287051252,1422,216,0,9104,16714,595,1036,585504
1676538168.655227,609344884,加拿大男子偶然看见巨人，之后遭遇更加离奇，惠斯勒山巨人目击事件 | X调查,X调查,339233162,5066,4252,0,6882,30037,2114,1228,816015
1676538177.3808093,479479935,美国俄亥俄州氯乙烯泄露！这就是超级大国的担当？,酒痴东梦,11270116,16910,11614,0,12249,88757,7295,20516,1489923
1676538186.0749648,394315295,九道下班超省事一锅出料理3.0版，吃饭还是懒点的好,泡厨房的顾小胖,474803476,13881,1144,0,30131,29703,926,13568,574147
1676538194.8298085,266756516,可以占用你1分钟🥺看看我12套JK制服吗,清和Alicia,836885,16520,296,0,14772,66071,1091,4748,544057
1676538205.5386202,524334358,当你在2023年尝试通关逆战#1！,一叮当猫一,450882837,18690,1700,0,3587,37430,1435,545,540622
1676538213.2474759,864316250,Theshy为什么这么好抓？连续阵亡的背后是战术需要还是赌性难改？硬核分析Theshy状态,LPL战术小黑板,594534726,1899,2114,0,1128,20367,2965,1403,540221
1676538224.9578202,566774777,南方人第一次吃回民饭馆!黏糊糊的扒肉太香了!,小紧张的虫虫,6087825,9045,3109,0,3561,60506,1140,2062,917433
1676538235.653182,949309459,这几天做了400斤烤猪蹄的半成品，这回在家三分钟就能吃上夜市同款了！,苟宋本苟,121288250,6656,475,0,7019,132438,738,1873,1275709
1676538245.4069097,906769136,去蛋糕店一不小心就买到了植物奶油！用植物奶油充当动物奶油，以次充好。以后买蛋糕一定要小心！,superB太,85754245,7284,1842,0,9127,58305,3841,11431,1038054
1676538258.2467132,864311095,完了，反骨长出来了,临时工小陈,9094311,1436,206,0,2544,62010,625,592,1422320
1676538268.0240586,694345426,爱情真相：爱一个人可以多久？,医学科普联盟,38598226,9201,1171,0,14630,24639,1664,9819,436742
1676538278.7807505,779301916,关于我回到澳洲 男人变野人这件事......,AriaAndBrandon,39242150,781,292,0,2292,59603,522,849,535795
1676538286.518496,436806040,情人节送这个，老婆眼里都放光了,托马斯家的,12816241,2274,563,0,1632,39377,379,1269,536759
1676538291.2687318,864329971,日本情人节要给喜欢的人送巧克力哦！【日本办公室料理】,長野社長,1847854850,753,234,0,1622,46979,354,175,571107
1676538296.0303938,949181021,恶到必除,八龙孙国帅,3461582222789574,18897,4367,0,19932,225915,4783,46056,2016093
1676538306.0497549,694352228,【水果猎人】网络热门水果鉴定36,水果猎人杨晓洋,400230277,2177,1767,0,2910,71724,694,541,698873
1676538312.9822104,266799685,情人节快乐～（查理苏COS）,卡琳娜和揉西,212630840,15514,840,0,5747,73241,1117,5076,220607
1676538323.8910804,309251228,一片玻璃就能拍出电影感？！动辄上千元的相机滤镜有啥用？,影视飓风,946974,15987,2994,0,9521,50460,994,2457,503243
1676538335.8169155,394202348,朝鲜族特色美食橡子冻，下雪了再来个海鲜葱饼配玛格丽～,朝鲜族金姐妹,575191773,1312,861,0,3847,68116,755,494,874597
1676538344.7864,864281675,Surprise！只为你准备的Love Potion˗ˋˏ♡ˎˊ˗,骆歆同学,33416285,4311,270,0,5937,28078,621,911,548251
1676538355.7116222,821830779,终于来了！张艺兴 弹壳 GALI 万妮达 单依纯 王子异 马伯骞《D.N.A》Cypher,街头社区,226178777,4730,6924,0,6644,24935,3481,9059,596005
1676538367.6402147,481948137,隋卞一探|老北京八大堂--惠丰堂！双特厨联手检查作业！,特厨隋卞,1462401621,1502,598,0,1100,29144,1119,193,447132
1676538372.56643,949160916,【探店又被拒？？？前后双标】448元 广州保利洲际酒店,陈随便778,480662886,73696,17892,0,12374,147089,9441,13866,2602812
1676538384.481154,736631782,想做我高启强的baby吗？,暂离二度,7518140,52825,1929,0,46243,203861,1836,42075,1945012
1676538394.428009,524199857,社区店竟然能吃到淮扬三头之一的红扒整猪头|北京玉华台饭庄,真探高文麒,3493080560830654,4389,1899,0,1835,24474,990,1214,519564
1676538402.433833,779322743,把流浪地球2太空电梯变土,litterzy,43855,7054,3184,0,7303,29930,1500,5606,480376
1676538412.3750432,906756619,砍价之王2,变相怪杰Mask,472013291,14803,1820,0,4953,25228,512,3177,459782
1676538419.3112986,481853738,【溜溜哥】文成最详细介绍！大阪改装展现场直击,你溜溜哥,271894378,32350,2479,0,7415,26169,997,2651,287712
1676538428.2234025,566702345,看几遍都觉得好笑哈哈哈,碧天蓝钻,7275647,4309,394,0,17089,84883,733,7730,857295
1676538436.0924182,224261872,全须弥最富有的史莱姆！,提苏-原神,400249529,1720,279,0,24257,40086,379,4208,519819
1676538439.9902601,566864528,鸡战诺曼底,罪恶岛市,23273746,7012,1801,0,15769,64878,692,4624,822021
1676538448.886544,436801415,《原神》历时两个月的最终成品！荧妹手书·愿你在彼岸也能看见这故乡的花朵,void新神殿下,5849993,48363,646,0,41284,93153,1031,6848,659072
1676538457.7965312,566811948,【JUMP】消费主义被社会毒打,暴躁的仙人JUMP,651039864,2881,866,0,3720,34631,1479,2076,569864
1676538466.7090259,436845303,【配音】关于高启强在河南村口吃席串闲话这件事…,张狗蛋eR,24193140,4734,882,0,3025,15664,956,9852,436525
1676538475.639923,779336201,眼见不要一定为真,李论科学,290014343,1535,1135,0,4902,47224,2194,1034,1299830
1676538486.534288,524274634,蜡 笔 小 江,沙雕电视频道,29684184,20213,946,0,18251,59119,810,29717,967568
1676538497.6738884,609136111,我们复刻了一道米其林三星招牌菜！,绵羊料理,18202105,496875,18914,0,127750,688656,5503,9695,4165277
1676538508.6301038,351535826,⚡鸡在叫，唱跳的人是我⚡,走音的五月,1697754825,8731,364,0,13339,62791,749,9804,633770
1676538518.6316352,779298491,Doinb时隔四年再唱传世经典《IF YOU》 搭档小伞完美演绎,舞男中单Doinb,355602665,4264,939,0,2915,13869,1012,7400,388085
1676538528.5587924,394338444,csgo新箱子出BUG了？玉麒麟B站首播事故频发？,玉麒麟csgo,512105432,8362,1270,0,6419,97158,1252,978,1623507
1676538537.4737933,566709481,“可惜了，这么过瘾的台词再也没有了！”,wrizedm,346749212,10581,893,0,52500,256290,889,1747,3504944
1676538547.437744,524218653,比万宁象棋还要离谱但又很平衡,鹿头小僵,474172866,1841,1796,0,8506,53635,916,23174,970953
1676538556.3919244,736823530,《五 切 雷 诺》,风间琉璃zcl,28861187,5700,840,0,3018,17133,829,3208,595328
1676538563.3267999,481708590,他一元中满命，我一抽送寿命 3,小霖QL,36047134,78143,10206,0,29123,173062,3708,14500,1605045
1676538572.299105,864049802,一场饭局带你经略什么叫不懂事！！,公务员干货,491307403,4803,1385,0,43432,191034,4763,8631,2781050
1676538582.2770975,351773613,被中国人遗忘的抗日神作，秒杀99%同题材电影，让我看一次哭一次,长片短解,604710494,11095,1130,0,9651,56819,1309,1541,841482
1676538591.2630434,266934097,全近战六星干员 VS 突袭·皇帝的利刃 ，国度之中决生死【明日方舟】,樗柒ヽ,13371339,1124,1476,0,1356,22992,1357,917,431372
1676538595.1732295,436794670,我要订婚啦！！！,小宇菇菇,350975070,19437,934,0,3416,70813,536,190,420930
1676538604.1200821,479235150,【新概念音游】终于知道指挥家在指挥什么了,濑良垣蒼叶,6784802,2161,514,0,21074,83992,1224,11387,805492
1676538615.077601,394302102,门：我讨厌没有边界感的人类,小叮当的一家,336571870,1146,248,0,947,61192,224,486,525549
1676538618.976337,779331713,猪血煮过的鱼线坚韧不易断，再扎点排钩去会会湖里的鱼儿们,湖家郎,1187017154,2731,638,0,1640,58393,627,241,848318
1676538626.9688601,309197783,差评率97%的地图是什么样的？终点我是没想到的,浩然Yz,92466307,1133,1230,0,1661,14774,466,1533,725042
1676538632.868015,481835785,白毛萝莉，但是是老师！4K,六二二同学w,171368594,4683,317,0,14158,28093,457,810,327269
1676538639.817753,394251284,也许是上辈子曾经擦肩而过，今生千百回的等待，终于换来了一次相守的机会…阿布,明仔团队给流浪猫找家,1169137610,19310,451,0,1956,52549,298,367,372444
1676538643.7166803,949200232,中国富豪大换血，十大富豪，你还认识谁？,无处安放的小A,596866446,26591,24250,0,64186,568954,3869,19408,5825655
1676538652.6579654,779183085,【猛男版】新宝岛丨竖屏重制，史诗级更新,猛男舞团IconX,483879799,76744,3528,0,52339,471402,3145,16576,2117960
1676538662.6437223,224308663,警察告诉你电视剧与现实的差距！,魔法公园Glamorland,172661960,4655,886,0,5047,95308,662,1011,949902
1676538670.5615947,651817982,真正的埃及人初见《原神》须弥地区的反应！,星野派克,37809230,43745,8255,0,32255,144083,3508,12533,1625631
1676538680.4438221,821804585,告诉老默，我想坐摇摇车了,KiddyLee周全,18070561,4079,664,0,3667,29902,297,2503,328084
1676538685.4270265,394337318,海鲜的快乐就是缸里捞啥就吃啥！,玲子reiko-,662658732,948,220,0,1454,55607,430,806,501956
1676538691.3369894,566849847,我的离婚5年计划：爱情的尽头是单身,NOV姐姐,9448580,3873,2400,0,3517,13129,1113,1968,373841
1676538701.2346678,694040209,挑战每天得罪一个品牌方，今天挑战的是芦荟胶芦荟胶 保湿修复芦荟胶 芦荟胶测评 保湿芦荟胶 天然芦荟胶,肖肖是成分控,3493118886284226,796,117,0,12520,19247,520,931,404883
1676538706.1287906,864250196,爷的千层套路「情人节篇」,害羞7,23237718,6548,153,0,10001,42963,417,1246,343215
1676538712.0254009,436855018,为何当今男性睾酮这么低？做到这6点让你睾酮飙升｜运动学博士生的解析,北美运动学博士Bruce_PhD,1387592680,3539,1440,0,9413,10926,784,2274,279725
1676538720.013793,609306979,这不比谍战大片有意思？,虎牙龙斯基,350456040,2769,280,0,1731,41735,296,2055,388699
1676538723.9671874,309334007,“纯 爱 四 天 王”,JimDez_Official,128552,1153,242,0,3269,9185,1587,5647,302372
1676538733.9165826,864338295,游戏主播，和观众连麦飞花令？！！,阿帅派克,395089518,7952,581,0,1797,26490,1025,2016,252936
1676538743.8216348,736758471,[𝗽𝗹𝗮𝘆𝗹𝗶𝘀𝘁] 🚗 视频 | 旅行 | 开车驶过瑞士小镇 | 小提琴歌单,HitsMusic,406273775,5180,617,0,15635,10764,703,2985,284725
1676538750.7712977,351734035,这地方果然每一步都是惊喜！,手艺贾,22089099,988,2916,0,1272,40914,544,241,1470416
1676538757.736111,481830945,老夫老妻情人节Q&A,张踩铃,676128647,1240,522,0,829,19788,251,574,289044
1676538762.6455522,906654276,“后来，国内唯一这么敢讽刺的台词再也没有了！！”,像素种花兔,2059948388,908,627,0,2234,19438,752,340,884820
1676538766.5866003,436772093,上汽奥迪与于文文携手共赴浪漫之约,上汽奥迪,1047638640,2889,2035,0,2082,5228,1001,1166,736641
1676538777.543501,566773031,试用了集合ChatGPT的Bing搜索后，感觉潘多拉魔盒已经打开了【差评君】,差评君,19319172,24222,5426,0,30459,69155,5415,50725,1286260
1676538789.456573,351771084,一集封神，豆瓣评分9.3，国产经典探案剧《大宋提刑官》P1,南国小豆豆,10518076,3279,1886,0,2331,13444,988,206,340840
1676538800.3562436,991825529,金灿荣：俄亥俄州氯乙烯事件，暴露了美国一个系统性问题,金灿荣教授,1488338933,1056,989,0,1244,19040,1155,418,367854
1676538810.2910979,266693276,原来比地狱悲惨的竟是人间！明明自己过得不如人意，却见不得这人间疾苦,苏苏酱suyu,3493075733186876,2343,917,0,3419,11859,1059,956,497630
1676538820.2068655,906860682,世界冠军李培楠！开启弑神之战，连斩世界四王，登顶巅峰！星际争霸2,Easy硕游戏,1876480181,1677,1011,0,1174,9843,832,2171,342791
1676538826.0916228,609305466,罗老师教大家情人节怎么送女生礼物,学法联盟,650966649,15200,1576,0,2555,40899,894,7203,657386
1676538833.9791384,651850670,"德国室友偷吃双倍辣火鸡面, 这是他大脑发生的反应",黄姐夫在德国,690820317,1140,644,0,1067,36491,711,360,351067
1676538840.712918,351808265,上海情人节翻垃圾桶捡垃圾攻略,01的翼,66371324,4162,497,0,4609,29100,2272,46281,830891
1676538854.603601,779150210,【学医致用】瘦了60斤后，终于明白怎么才瘦的快了！I 看了这个视频让你暴瘦10斤！,兔叭咯,7788379,90350,3244,0,61367,113282,2640,16812,1045432
1676538870.3499997,479240198,央行反向操作，抛售美债，抢购黄金，百年之前的历史即将重演？【韭菲特商业观察】,资本带鳄韭菲特,64850169,4393,5173,0,10709,63999,2002,3528,1783970
1676538884.118698,694189234,到了市区您尽管踩油门，剩下的交给我们！,浙江共青团,384298638,14176,691,0,7928,164824,1340,983,877894
1676538899.8746848,524374163,“养得起你就陪不了你”，这句话是不是该改改了！,央视农业,1343321779,2929,2612,0,2465,47486,3635,1242,442252
1676538915.5952742,779298819,李培楠电竞生涯混剪 父亲是他生命中的一束光！,似轻欢,587950796,5193,882,0,3564,24145,701,2416,436490
1676538923.2893405,779155866,贾 冰 vs 真 冰,卑鄙的南瓜骨头,2047074,1856,490,0,3759,52905,327,1774,901938
1676538931.0007374,394282644,沉浸式体验｜2023款 比亚迪秦plus DM-i 冠军版 120km 超越型,小汪试车,444848705,1243,1405,0,2255,22511,1936,5021,393012
1676538940.7284486,906842986,去网吧给陌生人上课.,旺仔有内涵,291222529,1664,636,0,1697,50808,1116,2119,801485
1676538953.4847193,864361891,李培楠夺冠有多Diao？中国电竞终于补完了最重要的一款拼图。【电子竞技】番外,魏不少,31279394,2524,1498,0,1369,10721,904,1740,308694
1676538961.1785905,991850862,情 人 杰,鸡鸡·夫斯基,548824,5312,353,0,3321,19638,410,4430,207829
1676538968.8988407,351573563,沉浸式做蛋糕 ，今天是顾客要的的炸鸡蛋糕,咕咕糖Cake,3493113444173983,563,2984,0,7298,86635,2819,14827,1497602
1676538980.6293018,736785054,情 人 节 段 子 大 赏【梗指南】,梗指南,94510621,2918,529,0,1100,34551,961,1675,297060
1676538989.6596048,266760291,高考改革？纯属扯淡！官方发布？并没有！【学过石油的语文老师】,学过石油的语文老师,39737405,10082,993,0,4614,22325,1097,8470,272781
1676538999.6000378,566760499,过节约会热门餐厅牛排家的牛排什么水平？,真探高文麒,3493080560830654,4284,1191,0,1490,24061,777,1138,457464
1676539005.524998,479094815,东北靠三样需要注意什么？是不是有不少人当瘦肉吃了！,科普猪肉de敏姐,3493132064786986,820,237,0,7328,41983,631,493,702043
1676539012.461315,479402591,刘慈欣89年写成却从未出版的科幻小说《中国2185》p1——序章-最高执政官,科幻视界,25073738,6893,737,0,9209,24145,728,1094,353817
1676539016.3909342,736690642,用酒精湿巾擦屁股可以体验醉生梦死的感觉，超级酸爽,这女的不会剪辑,446862232,1055,1177,0,3169,23317,3938,9286,964657
1676539026.3507223,863898244,我给自己的免费游戏做了个外挂！,谌嘉诚,31898841,68992,3113,0,14803,126516,3505,1682,1562146
1676539037.307736,991931965,神级反转！鹈鹕时间都能翻盘？【鹅鸭杀】,Asaki大人,194484313,3230,430,0,1079,14104,356,299,202595
1676539040.2317855,479280324,满血越塔秒杀！1级单杀！不响丸啦！不公平！重赛！,王氏上单,13604554,15478,1738,0,5692,24786,421,109,280110
1676539046.1406097,779154871,厦门.网红市场,真探唐仁杰,544336675,2961,1398,0,2000,73353,1516,2490,989175
1676539056.1062202,651769075,我妈锐评稻妻女角色,J金属钠,1620290103,1339,2729,0,2648,17661,1098,2332,333349
1676539063.0320494,821649652,"""我今年24岁 当爱豆已经超过了10年 几乎一半的人生都献给了我爱的职业"" 【宫脇咲良】",热烈冬日,589382904,8154,403,0,13196,40058,1060,2331,611485
1676539072.0688052,351871228,想 和 我 交 往 吗 ♥ ？,Tocci椭奇,7375428,2215,456,0,9844,12022,275,310,218771
1676539076.962904,609252065,果郡王，你到底知不知道自己在干什么啊？！！！,绿光少年四大爷,273326825,3038,673,0,7593,52075,1254,17547,888730
1676539088.9048822,479182340,“一首欧若拉，带你回到那个夏天！”,天气温云,110371677,15880,389,0,5702,25459,554,1662,304371
1676539097.8431733,224259994,狂猫-之趁驱虫收拾猫德学院想当老大的猫,本喵叫兔兔,508416316,6557,571,0,1188,40580,349,264,289134
1676539104.7846005,309183081,夏叔是什么级别的厨师？,夏叔厨房,11429061,58604,1104,0,29736,374570,2087,975,2000669
1676539114.7152157,609134274,对面：你们这组合真的阴间！,峡谷时光王,359357350,1616,705,0,4621,44970,1362,18539,1248605
1676539123.6267772,524325955,回村的尴尬瞬间,甜蜜老张,1548805549,1162,368,0,1306,33077,259,533,381505
1676539127.520051,864208523,12年前山村孩子吃饭视频让人心疼，你更应该关注孩子们现在吃得咋样！,央视农业,1343321779,12417,3351,0,5210,146593,3997,1529,995319
1676539136.4478521,479266060,"""给他一个40系笔记本，他能掀翻整个笔记本市场""—麦克阿瑟《机械革命传奇》",BlueSkyXN,325232992,804,129,0,1338,8509,1838,7797,312613
1676539144.3918688,566868876,【4K60FPS】魔力红Maroon 5《Sugar》甜蜜神曲！祝大家情人节快乐,音乐私藏馆,229733301,9012,1882,0,17681,57490,2842,7756,696817
1676539156.3572683,481611834,“米哈游：再这么剪，我可就要收费了嗷！”,-路人亦ONE-,454639870,7429,379,0,9626,34396,319,1150,439423
1676539162.31122,309192525,不能说是一模一样，只能说是完全一致！,九夜听风,593987248,4112,653,0,4717,32437,637,3064,853889
1676539171.3397388,991760608,【春分】DC-1至8挂机流，突袭也不愁！语音快乐详解，轻松解放双手 | 明日方舟攻略(含DC-8突袭，DC-S-1，DC-S-2等),自在道爷,581695,4484,399,0,1457,7205,223,186,226361
1676539176.2647927,821809909,当你把植物学加到极致 |霍格沃茨之遗 |Hogwarts Legacy,血夜の柠檬,19697216,1079,777,0,3212,12297,951,12131,565591
1676539185.1907027,524266824,情人节带老婆去吃12斤的咖喱大波龙，这一顿就快给吃破产了,拜托了小翔哥,353539995,3743,453,0,1023,31664,595,481,341010
1676539193.1026926,309227480,告诉老默，我想吃原味鸡了,KiddyLee周全,18070561,16196,1389,0,21842,121493,769,29273,1681486
1676539201.0390434,609196350,这张脸是不是退圈了啊？！笑死…原来他们在古早剧里也曾惊艳过的！！,橘里崽崽,474976866,9782,11592,0,30550,100910,3359,10409,1648545
1676539210.9510164,351557727,“终于明白这剧凭啥封神了，这台词也太顶了！”,爱睡觉的_Koala,43887712,6099,2501,0,19116,91036,2224,1515,2029394
1676539221.9294844,224336091,你有多久没带爸妈出去旅行啦？,猪宝子在门口,1263360535,5099,117,0,2083,34157,254,536,210480
1676539225.8672512,821810966,【时代少年团】《浅炸一下吧！》12：拍卖大会兑换时刻,TF家族,3670216,23346,42536,0,12918,58088,3576,2511,947496
1676539234.7649179,436849226,史上最强！游戏党必看的CPU显卡搭配指南！内含17款CPU+9款显卡+6种游戏测试数据！,天才赵德柱,151155077,56081,2509,0,22508,48960,3299,3295,509011
1676539244.6811616,651767891,在家复刻脆皮烤鸭，妈妈已经三天没打我了。,蚊子-学做美食,14800002,2345,2288,0,1306,37601,534,366,403553
1676539250.6224947,949453844,天青色等烟雨，我终于等到你！三公主合唱《青花瓷》【扇宝x星瞳x安可】,扇宝,698438232,3334,406,0,1393,8721,761,297,58911
1676539259.5196278,436715073,“愿你永远拥有爱与被爱的勇气”,半程半城,425396423,29319,904,0,36461,55708,1530,11121,699672
1676539268.5139804,821704831,耗时十年！全世界首发！中国JO厨独立制作《JOJO的奇妙冒险》1-6部所有OP中文版 完结纪念,鬼山哥,329506771,85077,4692,0,55422,96901,2056,12216,722779
1676539277.4429975,609286867,【电竞名人传】中国星际2的希望——李培楠,Sky李晓峰,3972587,2994,427,0,1178,16090,815,555,195653
1676539283.4152343,821814800,有一个爱做饭的室友家里有多热闹？,李哥我饿了,1143898753,794,231,0,1410,50925,336,584,583197
1676539331.4973192,651768213,贷款暴增，物价抬头，银行也开始缺钱，信心终于回来了？,蓝白argentina,432597324,1820,49,0,1714,10969,850,746,220108
1676539337.4852881,821729871,游戏史上最强二月？80万同时在线的霍格沃茨仅仅只是序幕！【Steam2月新游戏推荐】,初夏ChuXXia,4186021,2508,1696,0,7083,31727,1651,3067,726008
1676539349.4532142,524220260,和好了,勇敢哥特,498957850,8665,721,0,14619,163848,1729,11630,1467234
1676539365.4821854,694004493,最“短命”的网红小吃，曾经排队疯抢，如今怎么样了？？？,穿毛裤的小拉泽,478691043,10146,6474,0,7309,91851,1922,1060,1964118
1676539378.363393,779281637,《阴阳师》式神鉴赏丨 修罗鬼童丸（CV：KENN）,网易阴阳师手游,30973654,2057,1522,0,1607,17727,2742,5204,455480
1676539394.3325882,949130859,放眼综艺界是炸裂的程度！10个艺人种地半年的奇葩综艺《种地吧》,哇哇哇妹,138832847,33897,10953,0,19765,168469,6367,61948,2332051
1676539410.261246,309299356,吃自嗨锅发生食物中毒，鉴定结果来了！【鉴定网口热门食品安全事件】4,大雷的食品科普日常,35195926,564,427,0,1703,41991,1388,365,515235
1676539422.145901,779357445,《柯南》高启盛冻鱼杀人动画版,沫子瞪片,348989367,1353,952,0,1661,18053,436,383,288111
1676539431.0597525,481512120,“20万带爸妈旅游过年”背后：揭露中国家庭一大通病,壹心理,1647781262,759,1765,0,6179,66615,3101,2070,2133546
1676539448.0036964,436868507,上头的麻辣鲜香来凤鱼！跟我来吃重庆江湖菜！,密子君,3032988,1541,719,0,775,15583,339,392,257133
1676539453.9198103,651629375,"任天堂：""游戏的快乐就是这么简单😁""",甜蜜的泡芙,11196329,7536,1554,0,9556,44780,1654,12737,1084023
1676539468.9136589,351867713,钟馗：咱俩配合一波,尴尬的铁根er,405370021,3054,1760,0,1719,67315,767,449,839626
1676539482.8241587,906803146,我花了4500块给中国BOY、啊吗粽、峰哥、JoeCreator送礼,不是柯桑德,31225950,9866,1140,0,2822,26215,353,259,179094
1676539490.737174,949324434,爱情与亲情之间的较量……,b阿牛小卖部,3461565017754459,1021,984,0,1260,32075,534,526,471368
1676539501.6473536,651751126,中国“95后”女孩向叙利亚捐助6000包卫生巾,中新视频,104092224,1959,531,0,1231,33985,1604,393,186674
1676539513.5649228,224234005,给流浪猫制作冬季大型饮水器,五月妈和院里的小流浪,702530563,102806,3927,0,17762,288961,7346,1286,2257919
1676539529.5396857,736839517,【原神动画 | 魈荧】强扭的魈宝必甜！,一只大鼬子,1867610772,5216,2,0,14130,58535,995,8278,374235
1676539543.4864047,864013365,谁来救救我......,正经闺蜜,3493075833850670,3068,1098,0,14867,162795,1148,6941,2289177
1676539559.4267538,224005970,狂飙（x）乱飙(√),就叫阿路8,12562611,25315,617,0,33118,140845,877,17353,1810512
1676539576.4955037,949359591,【抽奖】总价值5万元！送苹果全家桶、鸿蒙&安卓新旗舰、华为平板和100个大会员！,天才李杰灵,37408712,5985,1259,0,2464,9459,2840,4160,371444
1676539591.4220111,736538032,当我把周杰伦30首歌曲融合成一首歌，前方高能究极缝合怪！,king金鑫-音乐制作,15400649,21636,844,0,13689,31606,633,5244,422612
1676539604.3850334,779355107,全员轰炸！张艺兴厂牌DNA Cypher！万妮达、GALI、弹壳、马伯骞、王子异、单依纯！,嘻笑堂,298668059,964,2027,0,1916,8047,1181,3295,231492
1676539617.2674246,309228782,废片变神图！博主高P秘籍大公开！！快来学悄悄换头不留痕迹,全国知名小雪糕,77587039,2364,232,0,18448,25021,226,1039,175644
1676539624.1897705,266718158,这 是......转 生 大 肠,幾加乘,404216060,65181,2593,0,29652,157698,2646,30449,1809838
1676539640.1128588,309331453,去医院看看吧，他们的傻不像装出来的《快乐再出发2》,狗哥爱哔哔,431781470,3218,1692,0,877,11135,521,406,170690
1676539648.0228534,266760216,当你要放弃时，看看这俩犟种,拽尾君,330137912,1124,1774,0,3322,19599,1096,3268,306682
1676539663.9397311,609360637,登上热搜！YoYo颢鑫被称为“趵突泉夫妇”，为啥叫趵突泉？啥时候官宣的？ #趵突泉夫妇是真的 #yoyo颢鑫官宣,主持人颢鑫,403812070,2665,339,0,1577,60926,770,489,385604
1676539680.9808319,906789325,【合集】还敢说你看过武林外传？【动作漂亮，画面逼真1-9精装合订版】,七侠鎮一霸,1684249211,25857,1321,0,9038,29876,865,5090,414323
1676539695.8853407,736648567,被称为史上最伟大的科幻片，几乎穷尽了人类百年内的想象力,大酱电影,2020765549,699,1583,0,6126,28887,963,347,458292
1676539708.7823975,609320156,情人节到了 你的初恋女友已上线 请查收,乌恩温wenwen,2023283421,594,178,0,814,20780,269,228,373109
1676539716.6797845,694347046,主播你玩个原神怎么满脸通红啊啊？？,企鹅带带北极熊,551188239,3253,759,0,1374,15261,372,272,155894
1676539724.6176412,821754894,自信小tips,叫俺旭儿,1790040146,2405,236,0,2967,32463,340,570,188172
1676539731.5245445,864043812,品尝酸甜苦辣，尽享人生滋味,张圣叹Yo,3493077696121618,11362,3714,0,6145,127098,1291,4289,1167473
1676539746.4160116,524343490,我买了一张许嵩《庐州月》卡,大力滴滴滴,15277160,7840,663,0,2637,10641,869,1566,158529
1676539761.3500683,309233863,我们花费五年时间收集打磨，感受这召唤师操作的大气磅礴与刀尖舞蹈吧！,lolMadMovie,514459651,76747,5326,0,42621,129240,1847,24111,1779885
1676539776.1414213,651767775,制作冬季保暖流浪猫窝,五月妈和院里的小流浪,702530563,6290,214,0,714,23331,144,46,137916
1676539780.879638,609284674,“情人节讲屁话没用，让别人也单身”,粤知一二,95515699,2206,636,0,770,19986,589,1293,190474
1676539790.6492338,566767508,全干员皮肤满潜需要27w？看营销号怎么说明日方舟③,神奇陆夫人,419220,8053,1300,0,2513,17562,1901,289,179241
