播放时长,标签个数,硬币数,弹幕数,收藏数,点赞数,评论数,分享数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_2,是否合作_1,有无简介_0,有无广告_1,弹幕模式_1.0,弹幕模式_2.0,弹幕模式_3.0,弹幕模式_4.0,标题样式_！,标题样式_？,24h播放增量
117,12,36790,850,13518,60530,1685,24747,6.0,34297.0,23.0,-0.0434782608695652,-0.0434782608695652,2.308854166666667,0.3594559792267498,0.0,0.0,1.2,92.084,0,0,0,0,0,0,1,0,0,0,170204.0
1269,11,10602,1521,3794,19739,677,495,6.0,125612.0,24.0,-0.0416666666666666,-0.0416666666666666,2.317384259259259,0.7524549096890404,0.0,0.0,3.1791666666666667,11.775,0,0,0,0,0,0,0,1,0,0,65490.0
103,7,2419,218,5425,15309,623,2064,3.0,57.0,5.0,-0.2,-0.2,2.332407407407408,0.1727561556791104,0.0,0.0,0.2767676767676768,32.92727272727273,0,0,0,0,0,0,0,0,0,0,36884.0
185,8,5218,198,6414,23421,327,604,6.0,51013.0,142.0,-0.0070422535211267,-0.0070422535211267,2.3327546296296298,2.050081771937712,0.0,0.0,0.751269035532995,24.17258883248731,0,1,0,0,0,0,0,1,0,0,49321.0
178,10,3325,973,1790,22931,441,893,6.0,132852.0,238.0,-0.0042016806722689,-0.0042016806722689,2.3372337962962964,0.320998669514992,0.0,0.0,0.5152542372881356,65.8542372881356,0,0,1,0,0,0,0,0,1,0,98014.0
98,9,18381,332,6107,46141,975,6026,6.0,31185.0,184.0,-0.0054347826086956,-0.0054347826086956,2.354201388888889,0.8965628856385669,0.0,0.0,0.2404809619238476,36.89178356713427,0,1,0,0,0,0,0,1,1,0,18526.0
190,4,7582,90,10862,21272,512,1195,6.0,2630.0,5.0,-0.2,-0.2,2.3573726851851853,0.6189737482742994,0.0,0.0,0.3994490358126721,11.586776859504132,0,0,0,0,0,1,0,0,0,0,32429.0
883,11,5537,2164,1886,18216,1166,805,6.0,195483.0,214.0,-0.0046728971962616,-0.0046728971962616,2.365254629629629,0.2520310865164309,0.0,0.0,1.324,17.586,0,0,1,0,0,0,0,0,0,1,89190.0
552,6,2609,1378,459,13270,678,230,6.0,725715.0,395.0,-0.0025316455696202,-0.0025316455696202,2.3715740740740743,0.0022312925997658,0.0,0.0,1.0138121546961325,9.685082872928175,0,0,0,0,0,0,1,0,0,0,16145.0
667,6,47054,5173,9316,107452,1790,5047,6.0,1614130.0,265.0,-0.0037735849056603,-0.0037735849056603,2.371909722222222,0.6290041197242308,0.0,0.0,1.368,52.908,0,0,0,0,0,0,1,0,0,0,83188.0
124,8,2525,386,1596,21836,380,757,6.0,2877125.0,256.0,-0.00390625,-0.00390625,2.388101851851852,0.3871323018871538,0.0,0.0,0.4064748201438849,21.4136690647482,0,0,0,0,0,0,0,0,0,0,23152.0
140,3,849,1131,1743,25966,2480,1706,6.0,329283.0,96.0,-0.0104166666666666,-0.0104166666666666,2.3981481481481484,0.125436945095923,0.0,0.0,2.7074148296593186,68.3186372745491,0,0,1,0,0,0,0,0,0,0,65313.0
111,11,1037,67,4633,8219,173,689,5.0,9541.0,27.0,-0.037037037037037,-0.037037037037037,2.4023842592592595,0.0788403407147445,0.0,0.0,0.4354838709677419,15.169354838709678,0,0,0,0,0,0,0,1,0,0,43836.0
102,5,2083,195,3165,14780,1324,7889,0.0,5277.0,1.0,-1.0,-1.0,2.420358796296296,0.6578223800806634,0.0,0.0,1.52,21.972,0,0,0,0,1,0,0,0,0,0,46548.0
83,7,26932,454,28813,111680,653,33210,6.0,20417.0,170.0,-0.0058823529411764,-0.0058823529411764,2.4208101851851853,0.1018343079901029,0.0,0.0,0.276,16.126,0,0,1,0,0,0,0,0,0,1,429010.0
125,9,5069,228,4340,12142,736,724,6.0,2230.0,57.0,-0.0175438596491228,-0.0175438596491228,2.424837962962963,0.0155671935809349,0.0,0.0,0.8152709359605911,2.642857142857143,0,0,0,0,0,0,0,0,0,0,29783.0
1048,11,3289,800,2334,26623,359,242,6.0,43035.0,251.0,-0.0039840637450199,-0.0039840637450199,2.432106481481481,0.5649548847053582,0.0,0.0,1.0432432432432432,64.26486486486486,0,0,0,0,1,0,0,0,0,0,126447.0
186,6,4600,205,2410,17625,169,1201,6.0,22573.0,29.0,-0.0344827586206896,-0.0344827586206896,2.475613425925926,0.049674968569601,0.0,0.0,0.1985294117647058,2.2573529411764706,0,0,1,0,1,0,0,0,0,1,176788.0
1422,12,3913,851,1299,12130,463,250,2.0,53431.0,14.0,-0.0714285714285714,-0.0714285714285714,2.4838310185185186,0.5668238817980642,0.0,0.0,1.1294642857142858,14.919642857142858,0,0,1,0,0,0,1,0,0,1,33574.0
146,2,5175,466,10115,81588,539,5797,6.0,512018.0,38.0,-0.0263157894736842,-0.0263157894736842,2.491828703703704,0.2832868226250575,0.0,0.0,0.5733695652173914,22.657608695652176,0,0,1,0,0,0,0,0,0,0,344791.0
91,5,1421,327,2870,16375,276,921,6.0,599307.0,155.0,-0.0064516129032258,-0.0064516129032258,2.494699074074074,2.04479117751941,0.0,0.0,0.1841004184100418,7.828451882845188,0,0,0,0,0,0,0,1,0,0,34218.0
321,11,3090,1231,1642,32070,291,1369,6.0,1635116.0,397.0,-0.0025188916876574,-0.0025188916876574,2.4958912037037035,0.4440113204361065,0.0,0.0,0.8987341772151899,10.59493670886076,0,0,0,0,0,0,0,0,0,0,23527.0
